Unnamed: 0,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
2141,0,0,1,0.00000,0.00000,0.00000,0.00000,47,47,0,0,10,41,0
27727,0,0,1,0.00000,0.00000,0.00000,0.00000,161,161,0,0,11,209,0
6234,0,0,1,0.00000,0.00000,0.00000,0.00000,171,171,0,0,158,2016,0
8470,0,0,1,0.00000,0.00000,0.00000,0.00000,40,40,0,0,12,303,0
13438,0,0,1,0.00000,0.00000,0.00000,0.00000,31,31,0,0,39,456,0
15748,0,0,1,0.00000,0.00000,0.00000,0.00000,106,106,0,0,75,385,0
10633,0,0,1,0.00000,0.00000,0.00000,0.00000,23,23,0,0,113,689,0
36435,0,0,1,0.00000,0.00000,0.00000,0.00000,113,113,0,0,25,92,0
11305,0,0,1,0.00000,0.00000,0.00000,0.00000,50,50,0,0,168,889,0
32581,0,0,1,0.00000,0.00000,0.00000,0.00000,19,19,0,0,173,1098,0
30163,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,45,178,0
15858,0,0,7,0.00000,15.23611,0.00000,-50.78248,63,63,0,1,47,412,0
32507,0,0,4,0.00000,4.72222,0.00000,-39.73464,43,43,0,1,176,400,0
678,0,0,1,0.00000,0.00000,0.00000,0.00000,23,23,0,0,36,74,0
17534,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,184,3935,0
7795,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,27,64,0
29584,0,0,4,0.00000,14.02778,0.00000,-91.69729,102,102,0,1,180,1240,0
25906,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,7,63,0
31390,0,0,1,0.00000,0.00000,0.00000,0.00000,180,180,0,0,99,331,0
4785,0,0,5,0.00000,4.19792,0.00000,-0.71112,4,4,0,1,179,1315,0
30705,0,0,1,0.00000,0.00000,0.00000,0.00000,94,94,0,0,162,2191,0
20129,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,129,347,0
30620,0,0,2,0.00000,21.25000,0.00000,-16.63602,27,27,0,1,60,70,0
31450,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,45,167,0
34997,1,1,4,0.00000,2.23611,0.00000,-33.56364,35,35,0,1,28,101,0
34853,0,0,1,0.00000,0.00000,0.00000,0.00000,45,45,0,0,85,224,0
16038,0,0,4,0.00000,11.66667,0.00000,-30.93015,39,39,0,1,73,361,0
8153,0,0,2,0.00000,67.12500,0.00000,30.45456,3,3,0,1,72,224,0
16624,0,0,1,0.00000,0.00000,0.00000,0.00000,62,62,0,0,174,1806,0
37943,0,0,1,0.00000,0.00000,0.00000,0.00000,27,27,0,0,8,30,0
7500,0,0,1,0.00000,0.00000,0.00000,0.00000,1,1,0,0,3,52,0
17839,0,0,1,0.00000,0.00000,0.00000,0.00000,70,70,0,0,175,1227,0
26305,0,0,2,0.00000,46.50000,0.00000,21.62268,1,1,0,1,33,619,0
11800,0,0,1,0.00000,0.00000,0.00000,0.00000,178,178,0,0,177,1098,0
8066,0,0,1,0.00000,0.00000,0.00000,0.00000,27,27,0,0,79,586,0
23940,0,0,2,0.00000,55.75000,0.00000,7.77623,20,20,0,1,20,71,0
10078,0,0,2,0.00000,1.00000,0.00000,-147.51600,148,148,0,1,7,37,0
31768,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,72,144,0
37694,0,0,6,0.00000,12.25833,0.00000,-98.80618,109,109,0,1,173,3343,0
37009,0,0,2,0.00000,0.04167,0.00000,-153.94710,153,153,0,1,167,752,0
23293,0,0,1,0.00000,0.00000,0.00000,0.00000,95,95,0,0,55,301,0
37618,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,129,482,0
33695,0,0,1,0.00000,0.00000,0.00000,0.00000,164,164,0,0,44,407,0
30182,0,0,1,0.00000,0.00000,0.00000,0.00000,103,103,0,0,71,166,0
9715,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,154,611,0
28134,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,85,414,0
10056,0,0,1,0.00000,0.00000,0.00000,0.00000,146,146,0,0,185,434,0
31989,0,0,5,0.00000,3.65625,0.00000,-0.34928,3,3,0,1,37,177,0
31122,0,0,1,0.00000,0.00000,0.00000,0.00000,164,164,0,0,74,198,0
12140,0,0,1,0.00000,0.00000,0.00000,0.00000,75,75,0,0,182,687,0
22444,0,0,1,0.00000,0.00000,0.00000,0.00000,92,92,0,0,72,285,0
31247,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,104,185,0
37724,0,0,1,0.00000,0.00000,0.00000,0.00000,99,99,0,0,185,305,0
18855,0,0,7,0.00000,14.96528,0.00000,-36.38369,49,49,0,1,183,1089,0
22773,0,0,1,0.00000,0.00000,0.00000,0.00000,104,104,0,0,181,625,0
23600,0,0,1,0.00000,0.00000,0.00000,0.00000,120,120,0,0,94,512,0
3743,0,0,1,0.00000,0.00000,0.00000,0.00000,170,170,0,0,163,731,0
23483,0,0,1,0.00000,0.00000,0.00000,0.00000,92,92,0,0,110,512,0
8921,0,0,1,0.00000,0.00000,0.00000,0.00000,6,6,0,0,44,503,0
25314,0,0,6,0.00000,20.73333,0.00000,-42.00365,59,59,0,1,160,1058,0
10863,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,67,186,0
20884,0,0,1,0.00000,0.00000,0.00000,0.00000,64,64,0,0,-1,339,0
3848,0,0,1,0.00000,0.00000,0.00000,0.00000,65,65,0,0,181,868,0
35711,0,0,1,0.00000,0.00000,0.00000,0.00000,8,8,0,0,43,417,0
4379,0,0,1,0.00000,0.00000,0.00000,0.00000,36,36,0,0,51,509,0
31792,0,0,1,0.00000,0.00000,0.00000,0.00000,68,68,0,0,22,114,0
16838,0,0,2,0.00000,0.41667,0.00000,-106.93840,107,107,0,1,178,1537,0
15768,0,0,3,0.00000,15.22917,0.00000,-135.90110,146,146,0,1,153,740,0
10773,0,0,1,0.00000,0.00000,0.00000,0.00000,27,27,0,0,49,363,0
12421,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,166,693,0
32604,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,160,853,0
5826,0,0,1,0.00000,0.00000,0.00000,0.00000,35,35,0,0,141,661,0
24107,0,0,1,0.00000,0.00000,0.00000,0.00000,67,67,0,0,177,1014,0
31576,0,0,1,0.00000,0.00000,0.00000,0.00000,47,47,0,0,31,100,0
2777,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,181,3605,0
36931,0,0,1,0.00000,0.00000,0.00000,0.00000,158,158,0,0,157,314,0
37008,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,30,61,0
26046,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,132,1370,0
16556,0,0,1,0.00000,0.00000,0.00000,0.00000,69,69,0,0,64,75,0
32337,1,1,1,0.00000,0.00000,0.00000,0.00000,161,161,0,0,95,204,0
20838,0,0,1,0.00000,0.00000,0.00000,0.00000,55,55,0,0,147,537,0
6800,0,0,4,0.00000,4.34722,0.00000,2.80799,0,0,0,1,-1,5,0
24734,0,0,2,0.00000,27.50000,0.00000,4.67027,9,9,0,1,58,161,0
23647,0,0,1,0.00000,0.00000,0.00000,0.00000,94,94,0,0,51,186,0
36067,0,0,1,0.00000,0.00000,0.00000,0.00000,90,90,0,0,25,86,0
9689,0,0,2,0.00000,9.50000,0.00000,3.86711,0,0,0,1,37,111,0
37553,0,0,1,0.00000,0.00000,0.00000,0.00000,158,158,0,0,173,6108,0
2129,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,141,209,0
25993,0,0,1,0.00000,0.00000,0.00000,0.00000,86,86,0,0,167,605,0
37806,0,0,3,0.00000,0.10417,0.00000,-1.42721,1,1,0,1,172,378,0
37791,0,0,1,0.00000,0.00000,0.00000,0.00000,143,143,0,0,59,582,0
1329,0,0,1,0.00000,0.00000,0.00000,0.00000,100,100,0,0,153,547,0
5247,0,0,1,0.00000,0.00000,0.00000,0.00000,82,82,0,0,32,116,0
4182,0,0,1,0.00000,0.00000,0.00000,0.00000,42,42,0,0,116,4382,0
859,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,7,90,0
11632,0,0,1,0.00000,0.00000,0.00000,0.00000,170,170,0,0,95,344,0
21904,0,0,2,0.00000,0.58333,0.00000,-23.15018,23,23,0,1,86,167,0
21953,0,0,1,0.00000,0.00000,0.00000,0.00000,145,145,0,0,150,641,0
17909,1,1,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,19,38,0
31931,1,1,6,0.00000,18.77500,0.00000,-36.38858,52,52,0,1,164,518,0
19163,0,0,5,0.00000,27.32292,0.00000,1.80118,20,20,0,1,54,303,0
590,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,31,84,0
23313,0,0,2,0.00000,3.00000,0.00000,-82.99199,84,84,0,1,93,583,0
23408,0,0,1,0.00000,0.00000,0.00000,0.00000,78,78,0,0,172,577,0
38202,0,0,1,0.00000,0.00000,0.00000,0.00000,181,181,0,0,22,125,0
30710,0,0,1,0.00000,0.00000,0.00000,0.00000,182,182,0,0,0,1643,0
31789,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,46,108,0
35068,0,0,1,0.00000,0.00000,0.00000,0.00000,115,115,0,0,99,663,0
13467,0,0,1,0.00000,0.00000,0.00000,0.00000,160,160,0,0,156,2348,0
3825,0,0,2,0.00000,16.54167,0.00000,-43.18180,51,51,0,1,136,857,0
31695,0,0,1,0.00000,0.00000,0.00000,0.00000,14,14,0,0,32,88,0
2638,0,0,1,0.00000,0.00000,0.00000,0.00000,92,92,0,0,94,433,0
35859,0,0,1,0.00000,0.00000,0.00000,0.00000,154,154,0,0,173,494,0
16974,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,134,335,0
27646,1,1,3,0.00000,19.95833,0.00000,-49.01176,62,62,0,1,102,254,0
5180,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,165,606,0
16024,0,0,1,0.00000,0.00000,0.00000,0.00000,17,17,0,0,35,41,0
122,0,0,1,0.00000,0.00000,0.00000,0.00000,91,91,0,0,135,219,0
15379,0,0,3,0.00000,16.50000,0.00000,-129.22970,140,140,0,1,177,1320,0
30217,0,0,15,0.00000,7.71131,0.00000,-49.77376,56,56,0,1,116,661,0
34219,0,0,1,0.00000,0.00000,0.00000,0.00000,16,16,0,0,17,150,0
29985,0,0,9,0.00000,16.45313,0.00000,-8.48639,23,23,0,1,100,1148,0
13707,0,0,2,0.00000,0.04167,0.00000,-13.91330,13,13,0,1,11,30,0
8544,0,0,1,0.00000,0.00000,0.00000,0.00000,11,11,0,0,2,360,0
28850,0,0,2,0.00000,2.00000,0.00000,-70.51878,71,71,0,1,40,102,0
36732,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,28,100,0
19583,0,0,1,0.00000,0.00000,0.00000,0.00000,75,75,0,0,86,214,0
13011,0,0,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,169,690,0
26495,0,0,1,0.00000,0.00000,0.00000,0.00000,130,130,0,0,121,215,0
24170,0,0,2,0.00000,0.66667,0.00000,-91.25826,91,91,0,1,165,1281,0
11057,0,0,1,0.00000,0.00000,0.00000,0.00000,162,162,0,0,24,53,0
19631,0,0,1,0.00000,0.00000,0.00000,0.00000,120,120,0,0,178,804,0
38014,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,162,1579,0
32077,0,0,1,0.00000,0.00000,0.00000,0.00000,58,58,0,0,31,81,0
13508,0,0,2,0.00000,1.95833,0.00000,-66.23955,67,67,0,1,48,250,0
33890,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,92,541,0
5532,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,175,358,0
21176,0,0,1,0.00000,0.00000,0.00000,0.00000,121,121,0,0,169,1036,0
17884,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,6,35,0
29541,0,0,1,0.00000,0.00000,0.00000,0.00000,62,62,0,0,174,958,0
33850,0,0,1,0.00000,0.00000,0.00000,0.00000,151,151,0,0,183,497,0
3034,0,0,2,0.00000,33.08333,0.00000,3.71808,12,12,0,1,73,152,0
25470,0,0,2,0.00000,32.00000,0.00000,7.84052,8,8,0,1,51,123,0
21381,0,0,1,0.00000,0.00000,0.00000,0.00000,50,50,0,0,96,107,0
29997,0,0,1,0.00000,0.00000,0.00000,0.00000,90,90,0,0,161,2149,0
21572,0,0,1,0.00000,0.00000,0.00000,0.00000,164,164,0,0,134,3860,0
37457,0,0,4,0.00000,17.05556,0.00000,-24.06424,36,36,0,1,21,226,0
1510,1,2,12,0.20833,1.18561,-15.65216,-1.87786,2,2,1,1,156,1885,0
15412,0,0,4,0.00000,58.55556,0.00000,38.90245,5,5,0,1,52,485,0
2506,0,0,3,0.00000,27.95833,0.00000,-18.32383,36,36,0,1,169,550,0
20024,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,160,462,0
28749,0,0,1,0.00000,0.00000,0.00000,0.00000,6,6,0,0,26,120,0
7681,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,150,540,0
28527,0,0,1,0.00000,0.00000,0.00000,0.00000,61,61,0,0,160,409,0
23924,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,2,21,0
28563,0,0,1,0.00000,0.00000,0.00000,0.00000,83,83,0,0,168,795,0
24480,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,12,7,0
31495,0,0,1,0.00000,0.00000,0.00000,0.00000,138,138,0,0,172,1521,0
33467,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,71,187,0
3674,0,0,1,0.00000,0.00000,0.00000,0.00000,40,40,0,0,17,81,0
28866,0,0,1,0.00000,0.00000,0.00000,0.00000,160,160,0,0,46,187,0
36212,0,0,1,0.00000,0.00000,0.00000,0.00000,37,37,0,0,13,44,0
13095,0,0,1,0.00000,0.00000,0.00000,0.00000,82,82,0,0,47,340,0
25517,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,15,23,0
13662,0,0,1,0.00000,0.00000,0.00000,0.00000,134,134,0,0,129,370,0
33178,0,0,3,0.00000,36.64583,0.00000,-73.65448,98,98,0,1,165,3378,0
31281,0,0,2,0.00000,13.04167,0.00000,-7.65824,14,14,0,1,160,1132,0
4163,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,74,396,0
26334,0,0,1,0.00000,0.00000,0.00000,0.00000,32,32,0,0,2,31,0
5305,0,0,1,0.00000,0.00000,0.00000,0.00000,28,28,0,0,46,161,0
16152,0,0,1,0.00000,0.00000,0.00000,0.00000,50,50,0,0,28,98,0
3888,0,0,1,0.00000,0.00000,0.00000,0.00000,42,42,0,0,103,332,0
29263,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,11,38,0
28861,0,0,1,0.00000,0.00000,0.00000,0.00000,131,131,0,0,150,726,0
15894,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,-1,996,0
5547,0,0,1,0.00000,0.00000,0.00000,0.00000,136,136,0,0,21,429,0
8305,0,0,1,0.00000,0.00000,0.00000,0.00000,136,136,0,0,190,467,0
14698,0,0,1,0.00000,0.00000,0.00000,0.00000,130,130,0,0,84,549,0
16508,0,0,3,0.00000,26.95833,0.00000,16.72361,1,1,0,1,108,257,0
32351,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,29,39,0
28015,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,27,171,0
22568,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,86,230,0
21225,0,0,2,0.00000,28.50000,0.00000,13.27966,0,0,0,1,37,297,0
26087,0,0,1,0.00000,0.00000,0.00000,0.00000,13,13,0,0,65,205,0
15073,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,25,47,0
16735,0,0,4,0.00000,37.43056,0.00000,27.11345,0,0,0,1,121,1054,1
37829,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,4,488,0
8850,0,0,1,0.00000,0.00000,0.00000,0.00000,156,156,0,0,173,1239,0
26155,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,24,52,0
13795,0,0,1,0.00000,0.00000,0.00000,0.00000,31,31,0,0,-1,549,0
2111,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,108,225,0
19645,0,0,1,0.00000,0.00000,0.00000,0.00000,43,43,0,0,26,128,0
29924,0,0,1,0.00000,0.00000,0.00000,0.00000,50,50,0,0,166,400,0
30837,0,0,1,0.00000,0.00000,0.00000,0.00000,63,63,0,0,29,141,0
6301,0,0,1,0.00000,0.00000,0.00000,0.00000,73,73,0,0,10,122,0
6558,0,0,1,0.00000,0.00000,0.00000,0.00000,6,6,0,0,13,38,0
15329,0,0,7,0.00000,18.86806,0.00000,3.48352,12,12,0,1,116,532,0
25012,0,0,2,0.00000,0.04167,0.00000,-8.01655,8,8,0,1,3,51,0
18169,0,0,1,0.00000,0.00000,0.00000,0.00000,53,53,0,0,10,87,0
31340,0,0,3,0.00000,34.14583,0.00000,-53.79757,76,76,0,1,138,374,0
12914,0,0,1,0.00000,0.00000,0.00000,0.00000,38,38,0,0,30,53,0
20058,1,1,3,0.00000,0.45833,0.00000,-74.81465,75,75,0,1,27,301,0
9699,0,0,3,0.00000,5.37500,0.00000,-32.21374,35,35,0,1,41,96,0
12444,0,0,1,0.00000,0.00000,0.00000,0.00000,79,79,0,0,158,1446,0
16845,0,0,2,0.00000,42.91667,0.00000,-41.93415,63,63,0,1,179,962,0
13423,0,0,1,0.00000,0.00000,0.00000,0.00000,125,125,0,0,177,650,0
24402,0,0,1,0.00000,0.00000,0.00000,0.00000,34,34,0,0,141,633,0
25716,0,0,1,0.00000,0.00000,0.00000,0.00000,59,59,0,0,70,558,0
23537,0,0,1,0.00000,0.00000,0.00000,0.00000,47,47,0,0,176,1624,0
21530,0,0,1,0.00000,0.00000,0.00000,0.00000,30,30,0,0,174,1028,0
33635,0,0,2,0.00000,0.04167,0.00000,-76.35212,76,76,0,1,153,832,0
2485,0,0,1,0.00000,0.00000,0.00000,0.00000,66,66,0,0,56,326,0
5963,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,2,52,0
10522,1,2,3,26.83333,3.35417,4.11738,-1.14651,3,3,1,1,30,77,0
33847,0,0,2,0.00000,0.58333,0.00000,-18.72616,19,19,0,1,54,177,0
10791,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,19,58,0
15394,0,0,1,0.00000,0.00000,0.00000,0.00000,98,98,0,0,113,533,0
28778,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,129,1379,0
25471,0,0,1,0.00000,0.00000,0.00000,0.00000,169,169,0,0,170,1319,0
18598,0,0,2,0.00000,21.33333,0.00000,-145.96520,156,156,0,1,65,231,0
35372,0,0,1,0.00000,0.00000,0.00000,0.00000,29,29,0,0,138,193,0
11595,0,0,1,0.00000,0.00000,0.00000,0.00000,114,114,0,0,58,102,0
2811,0,0,1,0.00000,0.00000,0.00000,0.00000,135,135,0,0,180,560,0
34708,0,0,1,0.00000,0.00000,0.00000,0.00000,33,33,0,0,48,124,0
30523,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,106,319,0
21531,0,0,1,0.00000,0.00000,0.00000,0.00000,45,45,0,0,38,225,0
18338,0,0,1,0.00000,0.00000,0.00000,0.00000,106,106,0,0,176,1019,0
25919,0,0,3,0.00000,62.66667,0.00000,26.16068,15,15,0,1,60,355,0
26729,0,0,1,0.00000,0.00000,0.00000,0.00000,15,15,0,0,180,1790,0
7053,0,0,1,0.00000,0.00000,0.00000,0.00000,187,187,0,0,159,3371,0
7444,0,0,1,0.00000,0.00000,0.00000,0.00000,163,163,0,0,143,598,0
23553,0,0,1,0.00000,0.00000,0.00000,0.00000,31,31,0,0,7,66,0
10335,0,0,1,0.00000,0.00000,0.00000,0.00000,113,113,0,0,111,177,0
25896,0,0,1,0.00000,0.00000,0.00000,0.00000,115,115,0,0,100,197,0
24456,0,0,1,0.00000,0.00000,0.00000,0.00000,40,40,0,0,37,139,0
33009,0,0,7,0.00000,5.65972,0.00000,4.81064,0,0,0,1,10,40,0
23357,0,0,3,0.00000,21.41667,0.00000,-98.98636,113,113,0,1,151,1061,0
37581,0,0,1,0.00000,0.00000,0.00000,0.00000,177,177,0,0,0,183,0
33692,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,18,57,0
22112,0,0,1,0.00000,0.00000,0.00000,0.00000,134,134,0,0,94,178,0
1376,0,0,3,0.00000,52.43750,0.00000,10.87623,24,24,0,1,162,1032,1
8725,0,0,1,0.00000,0.00000,0.00000,0.00000,53,53,0,0,181,3386,0
13116,0,0,1,0.00000,0.00000,0.00000,0.00000,160,160,0,0,185,1385,0
4029,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,120,306,0
6437,0,0,5,0.00000,18.57292,0.00000,-81.86351,96,96,0,1,31,563,0
17465,0,0,2,0.00000,0.08333,0.00000,-48.64849,48,48,0,1,154,1405,0
10893,0,0,4,0.00000,13.36111,0.00000,-1.57557,11,11,0,1,148,333,0
13040,0,0,1,0.00000,0.00000,0.00000,0.00000,8,8,0,0,0,362,0
27812,0,0,1,0.00000,0.00000,0.00000,0.00000,146,146,0,0,72,110,0
31334,0,0,1,0.00000,0.00000,0.00000,0.00000,166,166,0,0,47,3672,0
18541,0,0,2,0.00000,44.33333,0.00000,-46.69927,68,68,0,1,168,1758,0
9755,1,1,1,0.00000,0.00000,0.00000,0.00000,82,82,0,0,19,44,0
3553,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,7,51,0
33606,0,0,1,0.00000,0.00000,0.00000,0.00000,2,2,0,0,18,49,0
10683,0,0,2,0.00000,26.62500,0.00000,11.11265,2,2,0,1,139,205,0
16302,0,0,1,0.00000,0.00000,0.00000,0.00000,137,137,0,0,78,524,0
30273,0,0,1,0.00000,0.00000,0.00000,0.00000,76,76,0,0,174,813,0
31997,0,0,3,0.00000,24.02083,0.00000,-38.33705,54,54,0,1,176,717,0
29197,0,0,2,0.00000,172.91670,0.00000,80.39680,6,6,0,1,104,542,0
26626,0,0,1,0.00000,0.00000,0.00000,0.00000,49,49,0,0,15,160,0
26763,0,0,1,0.00000,0.00000,0.00000,0.00000,21,21,0,0,180,413,0
18074,0,0,2,0.00000,44.37500,0.00000,-18.70676,40,40,0,1,111,197,0
8639,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,28,115,0
2166,0,0,1,0.00000,0.00000,0.00000,0.00000,149,149,0,0,174,4661,0
6922,1,1,2,0.00000,0.04167,0.00000,-1.70250,1,1,0,1,59,439,0
828,0,0,1,0.00000,0.00000,0.00000,0.00000,112,112,0,0,17,304,0
5657,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,7,38,0
19038,0,0,1,0.00000,0.00000,0.00000,0.00000,46,46,0,0,53,564,0
26055,0,0,11,0.00000,7.74583,0.00000,-40.91796,47,47,0,1,179,345,0
36912,0,0,1,0.00000,0.00000,0.00000,0.00000,12,12,0,0,102,380,0
20495,0,0,3,0.00000,10.68750,0.00000,-0.42772,7,7,0,1,8,2128,0
37155,1,1,4,0.00000,6.05556,0.00000,2.62607,1,1,0,1,5,35,0
8075,0,0,2,0.00000,9.75000,0.00000,-162.91310,167,167,0,1,69,394,0
32470,0,0,1,0.00000,0.00000,0.00000,0.00000,25,25,0,0,153,1403,0
24333,0,0,1,0.00000,0.00000,0.00000,0.00000,128,128,0,0,67,306,0
34277,0,0,15,0.00000,1.05357,0.00000,0.69280,0,0,0,1,180,422,0
37277,0,0,1,0.00000,0.00000,0.00000,0.00000,72,72,0,0,171,618,0
17637,0,0,1,0.00000,0.00000,0.00000,0.00000,44,44,0,0,62,65,0
2599,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,2,12,0
31432,0,0,1,0.00000,0.00000,0.00000,0.00000,115,115,0,0,29,100,0
23443,0,0,1,0.00000,0.00000,0.00000,0.00000,36,36,0,0,44,154,0
28687,0,0,1,0.00000,0.00000,0.00000,0.00000,111,111,0,0,143,989,0
658,0,0,1,0.00000,0.00000,0.00000,0.00000,31,31,0,0,55,105,0
24235,0,0,1,0.00000,0.00000,0.00000,0.00000,7,7,0,0,135,549,0
36583,0,0,2,0.00000,12.83333,0.00000,-104.79670,111,111,0,1,71,995,0
27045,0,0,1,0.00000,0.00000,0.00000,0.00000,132,132,0,0,16,185,0
36383,0,0,1,0.00000,0.00000,0.00000,0.00000,81,81,0,0,37,167,0
9477,0,0,1,0.00000,0.00000,0.00000,0.00000,54,54,0,0,170,709,0
33062,0,0,1,0.00000,0.00000,0.00000,0.00000,10,10,0,0,25,187,0
37706,0,0,1,0.00000,0.00000,0.00000,0.00000,24,24,0,0,28,122,0
36821,0,0,1,0.00000,0.00000,0.00000,0.00000,162,162,0,0,179,5265,0
33628,0,0,1,0.00000,0.00000,0.00000,0.00000,89,89,0,0,71,858,0
7813,0,0,1,0.00000,0.00000,0.00000,0.00000,105,105,0,0,79,338,0
18785,0,0,1,0.00000,0.00000,0.00000,0.00000,0,0,0,0,-1,294,0
10682,0,0,3,0.00000,0.50000,0.00000,-41.67295,42,42,0,1,69,114,0
15866,0,0,3,0.00000,14.31250,0.00000,-143.48710,153,153,0,1,171,1067,0
25513,0,0,3,0.00000,15.06250,0.00000,-12.76465,22,22,0,1,53,384,0
25909,0,0,7,0.00000,20.37500,0.00000,-36.21146,53,53,0,1,97,439,0
27308,0,0,1,0.00000,0.00000,0.00000,0.00000,69,69,0,0,41,399,0
2593,0,0,5,0.00000,8.52083,0.00000,-68.90883,75,75,0,1,166,4305,0
2986,0,0,1,0.00000,0.00000,0.00000,0.00000,62,62,0,0,162,1169,0
10629,0,0,1,0.00000,0.00000,0.00000,0.00000,150,150,0,0,165,1090,0
11784,0,0,1,0.00000,0.00000,0.00000,0.00000,163,163,0,0,172,952,0
3878,0,0,1,0.00000,0.00000,0.00000,0.00000,42,42,0,0,82,467,0
26346,0,0,1,0.00000,0.00000,0.00000,0.00000,92,92,0,0,172,1479,0
37568,1,1,3,0.00000,59.70833,0.00000,37.95801,1,1,0,1,182,1461,0
10680,0,0,1,0.00000,0.00000,0.00000,0.00000,97,97,0,0,19,148,0
14545,0,0,1,0.00000,0.00000,0.00000,0.00000,5,5,0,0,7,41,0
9032,0,0,1,0.00000,0.00000,0.00000,0.00000,3,3,0,0,2,53,0
3861,0,0,1,0.00000,0.00000,0.00000,0.00000,48,48,0,0,19,56,0
16135,0,0,1,0.00000,0.00000,0.00000,0.00000,122,122,0,0,171,454,0
7093,0,0,2,0.00000,31.91667,0.00000,10.98287,4,4,0,1,25,51,0
33964,0,0,1,0.00000,0.00000,0.00000,0.00000,26,26,0,0,114,382,0
2218,0,0,1,0.00000,0.00000,0.00000,0.00000,4,4,0,0,40,111,0
9247,0,0,2,0.00000,65.83334,0.00000,-10.89899,43,43,0,1,50,259,0
30285,0,0,1,0.00000,0.00000,0.00000,0.00000,20,20,0,0,48,155,0
26439,0,0,1,0.00000,0.00000,0.00000,0.00000,148,148,0,0,119,510,0
29240,1,6,33,27.94167,4.62109,7.02861,-1.65005,6,6,1,1,150,590,0
6626,0,0,1,0.00000,0.00000,0.00000,0.00000,102,102,0,0,30,338,0
35737,0,0,1,0.00000,0.00000,0.00000,0.00000,9,9,0,0,142,501,0
